"sensor_id","pm25","co2_ppm","ts"
"SEN-0017",18.788,466.606,2026-01-01 02:45:00.000000Z
"SEN-0017",16.01,513.224,2026-01-01 03:00:00.000000Z
"SEN-0017",15.559,479.154,2026-01-01 03:15:00.000000Z
"SEN-0017",18.541,505.73,2026-01-01 03:30:00.000000Z
"SEN-0017",18.178,517.099,2026-01-01 03:45:00.000000Z
"SEN-0017",21.696,523.638,2026-01-01 04:00:00.000000Z
"SEN-0017",20.212,480.975,2026-01-01 04:15:00.000000Z
"SEN-0017",20.787,540.374,2026-01-01 04:30:00.000000Z
"SEN-0017",19.467,509.929,2026-01-01 04:45:00.000000Z
"SEN-0017",20.795,542.07,2026-01-01 05:00:00.000000Z
"SEN-0017",20.485,555.704,2026-01-01 05:15:00.000000Z
"SEN-0017",23.809,567.552,2026-01-01 05:30:00.000000Z
"SEN-0017",20.038,584.629,2026-01-01 05:45:00.000000Z
"SEN-0017",20.509,571.335,2026-01-01 06:00:00.000000Z
"SEN-0017",21.542,595.957,2026-01-01 06:15:00.000000Z
"SEN-0017",18.266,624.766,2026-01-01 06:30:00.000000Z
"SEN-0017",23.745,624.302,2026-01-01 06:45:00.000000Z
"SEN-0017",24.345,636.902,2026-01-01 07:00:00.000000Z
"SEN-0017",22.368,633.497,2026-01-01 07:15:00.000000Z
"SEN-0017",26.679,671.702,2026-01-01 07:30:00.000000Z
"SEN-0017",25.316,661.418,2026-01-01 07:45:00.000000Z
"SEN-0017",27.757,676.713,2026-01-01 08:00:00.000000Z
"SEN-0017",27.207,715.722,2026-01-01 08:15:00.000000Z
"SEN-0017",28.977,726.521,2026-01-01 08:30:00.000000Z
"SEN-0017",27.209,743.206,2026-01-01 08:45:00.000000Z
"SEN-0017",29.269,725.556,2026-01-01 09:00:00.000000Z
"SEN-0017",25.308,736.433,2026-01-01 09:15:00.000000Z
"SEN-0017",30.867,770.305,2026-01-01 09:30:00.000000Z
"SEN-0017",30.706,751.948,2026-01-01 09:45:00.000000Z
"SEN-0017",26.488,800.057,2026-01-01 10:00:00.000000Z
"SEN-0017",33.749,826.694,2026-01-01 10:15:00.000000Z
"SEN-0017",27.851,779.982,2026-01-01 10:30:00.000000Z
"SEN-0017",25.807,817.916,2026-01-01 10:45:00.000000Z
"SEN-0017",28.58,808.693,2026-01-01 11:00:00.000000Z
"SEN-0017",28.843,839.955,2026-01-01 11:15:00.000000Z
"SEN-0017",32.236,861.815,2026-01-01 11:30:00.000000Z
"SEN-0017",30.036,870.464,2026-01-01 11:45:00.000000Z
"SEN-0017",33.195,854.96,2026-01-01 12:00:00.000000Z
"SEN-0017",27.972,871.952,2026-01-01 12:15:00.000000Z
"SEN-0017",30.051,845.918,2026-01-01 12:30:00.000000Z
"SEN-0017",34.993,905.311,2026-01-01 12:45:00.000000Z
"SEN-0017",33.727,862.688,2026-01-01 13:00:00.000000Z
"SEN-0017",31.955,857.859,2026-01-01 13:15:00.000000Z
"SEN-0017",31.617,874.701,2026-01-01 13:30:00.000000Z
"SEN-0017",32.81,884.713,2026-01-01 13:45:00.000000Z
"SEN-0017",31.943,891.107,2026-01-01 14:00:00.000000Z
"SEN-0017",33.273,882.496,2026-01-01 14:15:00.000000Z
"SEN-0017",36.096,907.372,2026-01-01 14:30:00.000000Z
"SEN-0017",33.835,887.213,2026-01-01 14:45:00.000000Z
"SEN-0017",30.718,891.328,2026-01-01 15:00:00.000000Z
"SEN-0017",33.695,878.327,2026-01-01 15:15:00.000000Z
"SEN-0017",34.09,925.156,2026-01-01 15:30:00.000000Z
"SEN-0017",31.928,801.001,2026-01-01 15:45:00.000000Z
"SEN-0017",33.826,892.478,2026-01-01 16:00:00.000000Z
"SEN-0017",27.625,861.357,2026-01-01 16:15:00.000000Z
"SEN-0017",31.418,834.623,2026-01-01 16:30:00.000000Z
"SEN-0017",32.492,823.455,2026-01-01 16:45:00.000000Z
"SEN-0017",31.919,857.943,2026-01-01 17:00:00.000000Z
"SEN-0017",25.642,824.402,2026-01-01 17:15:00.000000Z
"SEN-0017",27.219,832.646,2026-01-01 17:30:00.000000Z
"SEN-0017",26.606,813.459,2026-01-01 17:45:00.000000Z
"SEN-0017",33.205,757.607,2026-01-01 18:00:00.000000Z
"SEN-0017",26.697,738.154,2026-01-01 18:15:00.000000Z
"SEN-0017",25.692,750.118,2026-01-01 18:30:00.000000Z
"SEN-0017",31.134,741.827,2026-01-01 18:45:00.000000Z
"SEN-0017",28.324,699.397,2026-01-01 19:00:00.000000Z
"SEN-0017",24.574,705.856,2026-01-01 19:15:00.000000Z
"SEN-0017",26.033,668.434,2026-01-01 19:30:00.000000Z
"SEN-0017",27.252,690.42,2026-01-01 19:45:00.000000Z
"SEN-0017",28.961,697.457,2026-01-01 20:00:00.000000Z
"SEN-0017",23.08,690.534,2026-01-01 20:15:00.000000Z
"SEN-0017",23.265,661.782,2026-01-01 20:30:00.000000Z
"SEN-0017",22.515,635.512,2026-01-01 20:45:00.000000Z
"SEN-0017",21.46,609.353,2026-01-01 21:00:00.000000Z
"SEN-0017",25.783,628.349,2026-01-01 21:15:00.000000Z
"SEN-0017",24.656,634.377,2026-01-01 21:30:00.000000Z
"SEN-0017",23.079,618.856,2026-01-01 21:45:00.000000Z
"SEN-0017",22.06,570.663,2026-01-01 22:00:00.000000Z
"SEN-0017",25.275,562.602,2026-01-01 22:15:00.000000Z
"SEN-0017",23.27,543.298,2026-01-01 22:30:00.000000Z
"SEN-0017",26.743,523.552,2026-01-01 22:45:00.000000Z
"SEN-0017",18.922,544.145,2026-01-01 23:00:00.000000Z
"SEN-0017",19.064,530.805,2026-01-01 23:15:00.000000Z
"SEN-0017",19.567,541.826,2026-01-01 23:30:00.000000Z
"SEN-0017",17.997,504,2026-01-01 23:45:00.000000Z
"SEN-0018",5.873,506.121,2026-01-01 00:00:00.000000Z
"SEN-0018",8.676,479.364,2026-01-01 00:15:00.000000Z
"SEN-0018",6.212,462.628,2026-01-01 00:30:00.000000Z
"SEN-0018",7.713,477.538,2026-01-01 00:45:00.000000Z
"SEN-0018",6.833,455.585,2026-01-01 01:00:00.000000Z
"SEN-0018",7.098,462.296,2026-01-01 01:15:00.000000Z
"SEN-0018",8.325,464.742,2026-01-01 01:30:00.000000Z
"SEN-0018",5.832,431.322,2026-01-01 01:45:00.000000Z
"SEN-0018",6.397,428.414,2026-01-01 02:00:00.000000Z
"SEN-0018",8.27,438.895,2026-01-01 02:15:00.000000Z
"SEN-0018",2.627,460.419,2026-01-01 02:30:00.000000Z
"SEN-0018",7.962,436.86,2026-01-01 02:45:00.000000Z
"SEN-0018",7.933,382.822,2026-01-01 03:00:00.000000Z
"SEN-0018",6.787,463.815,2026-01-01 03:15:00.000000Z
"SEN-0018",5.084,459.198,2026-01-01 03:30:00.000000Z
"SEN-0018",5.416,455.266,2026-01-01 03:45:00.000000Z
"SEN-0018",10.983,470.565,2026-01-01 04:00:00.000000Z
"SEN-0018",5.811,460.721,2026-01-01 04:15:00.000000Z
"SEN-0018",10.916,480.757,2026-01-01 04:30:00.000000Z
"SEN-0018",6.874,448.494,2026-01-01 04:45:00.000000Z
"SEN-0018",9.456,481.031,2026-01-01 05:00:00.000000Z
"SEN-0018",6.406,520.76,2026-01-01 05:15:00.000000Z
"SEN-0018",9.291,533.665,2026-01-01 05:30:00.000000Z
"SEN-0018",7.984,512.326,2026-01-01 05:45:00.000000Z
"SEN-0018",8.553,511.162,2026-01-01 06:00:00.000000Z
"SEN-0018",7.885,572.157,2026-01-01 06:15:00.000000Z
"SEN-0018",5.298,553.104,2026-01-01 06:30:00.000000Z
"SEN-0018",9.234,563.407,2026-01-01 06:45:00.000000Z
"SEN-0018",10.928,572.279,2026-01-01 07:00:00.000000Z
"SEN-0018",8.423,559.007,2026-01-01 07:15:00.000000Z
"SEN-0018",10.781,601.805,2026-01-01 07:30:00.000000Z
"SEN-0018",6.502,622.258,2026-01-01 07:45:00.000000Z
"SEN-0018",8.855,634.546,2026-01-01 08:00:00.000000Z
"SEN-0018",8.624,610.713,2026-01-01 08:15:00.000000Z
"SEN-0018",7.249,659.892,2026-01-01 08:30:00.000000Z
"SEN-0018",11.189,672.888,2026-01-01 08:45:00.000000Z
"SEN-0018",13.17,656.932,2026-01-01 09:00:00.000000Z
"SEN-0018",11.63,677.925,2026-01-01 09:15:00.000000Z
"SEN-0018",9.226,707.679,2026-01-01 09:30:00.000000Z
"SEN-0018",13.474,720.229,2026-01-01 09:45:00.000000Z
"SEN-0018",9.087,708.416,2026-01-01 10:00:00.000000Z
"SEN-0018",11.26,747.906,2026-01-01 10:15:00.000000Z
"SEN-0018",12.065,735.819,2026-01-01 10:30:00.000000Z
"SEN-0018",16.001,793.936,2026-01-01 10:45:00.000000Z
"SEN-0018",10.028,757.474,2026-01-01 11:00:00.000000Z
"SEN-0018",11.263,756.375,2026-01-01 11:15:00.000000Z
"SEN-0018",11.37,776.971,2026-01-01 11:30:00.000000Z
"SEN-0018",16.619,784.071,2026-01-01 11:45:00.000000Z
"SEN-0018",14.037,737.443,2026-01-01 12:00:00.000000Z
"SEN-0018",11.884,800.08,2026-01-01 12:15:00.000000Z
"SEN-0018",15.956,769.984,2026-01-01 12:30:00.000000Z
"SEN-0018",11.673,808.457,2026-01-01 12:45:00.000000Z
"SEN-0018",12.068,818.126,2026-01-01 13:00:00.000000Z
"SEN-0018",12.215,857.135,2026-01-01 13:15:00.000000Z
"SEN-0018",13.616,810.922,2026-01-01 13:30:00.000000Z
"SEN-0018",12.022,795.468,2026-01-01 13:45:00.000000Z
"SEN-0018",16.137,809.681,2026-01-01 14:00:00.000000Z
"SEN-0018",15.356,811.967,2026-01-01 14:15:00.000000Z
"SEN-0018",11.004,835.432,2026-01-01 14:30:00.000000Z
"SEN-0018",13.596,798.929,2026-01-01 14:45:00.000000Z
"SEN-0018",11.893,841.032,2026-01-01 15:00:00.000000Z
"SEN-0018",12.793,813.774,2026-01-01 15:15:00.000000Z
"SEN-0018",18.33,765.186,2026-01-01 15:30:00.000000Z
"SEN-0018",13.368,791.956,2026-01-01 15:45:00.000000Z
"SEN-0018",11.535,773.714,2026-01-01 16:00:00.000000Z
"SEN-0018",14.024,789.67,2026-01-01 16:15:00.000000Z
"SEN-0018",15.273,757.055,2026-01-01 16:30:00.000000Z
"SEN-0018",11.374,756.23,2026-01-01 16:45:00.000000Z
"SEN-0018",10.984,697.08,2026-01-01 17:00:00.000000Z
"SEN-0018",14.775,752.536,2026-01-01 17:15:00.000000Z
"SEN-0018",12.751,768.594,2026-01-01 17:30:00.000000Z
"SEN-0018",9.7,729.115,2026-01-01 17:45:00.000000Z
"SEN-0018",9.332,730.948,2026-01-01 18:00:00.000000Z
"SEN-0018",11.506,725.524,2026-01-01 18:15:00.000000Z
"SEN-0018",9.624,678.064,2026-01-01 18:30:00.000000Z
"SEN-0018",9.831,646.982,2026-01-01 18:45:00.000000Z
"SEN-0018",11.465,686.905,2026-01-01 19:00:00.000000Z
"SEN-0018",10.713,688.758,2026-01-01 19:15:00.000000Z
"SEN-0018",8.885,636.746,2026-01-01 19:30:00.000000Z
"SEN-0018",8.564,611.359,2026-01-01 19:45:00.000000Z
"SEN-0018",10.046,617.957,2026-01-01 20:00:00.000000Z
"SEN-0018",10.384,571.016,2026-01-01 20:15:00.000000Z
"SEN-0018",6.983,589.116,2026-01-01 20:30:00.000000Z
"SEN-0018",11.401,599.954,2026-01-01 20:45:00.000000Z
"SEN-0018",10.323,576.539,2026-01-01 21:00:00.000000Z
"SEN-0018",6.717,570.763,2026-01-01 21:15:00.000000Z
"SEN-0018",8.359,537.701,2026-01-01 21:30:00.000000Z
"SEN-0018",5.5,539.176,2026-01-01 21:45:00.000000Z
"SEN-0018",7.551,523.063,2026-01-01 22:00:00.000000Z
"SEN-0018",8.58,533.408,2026-01-01 22:15:00.000000Z
"SEN-0018",7.069,510.796,2026-01-01 22:30:00.000000Z
"SEN-0018",9.261,507.579,2026-01-01 22:45:00.000000Z
"SEN-0018",7.369,515.494,2026-01-01 23:00:00.000000Z
"SEN-0018",12.627,488.254,2026-01-01 23:15:00.000000Z
"SEN-0018",7.782,468.63,2026-01-01 23:30:00.000000Z
"SEN-0018",4.034,454.693,2026-01-01 23:45:00.000000Z
"SEN-0019",7.425,270.168,2026-01-01 00:00:00.000000Z
"SEN-0019",11.46,311.944,2026-01-01 00:15:00.000000Z
"SEN-0019",8.7,323.071,2026-01-01 00:30:00.000000Z
"SEN-0019",9.558,272.704,2026-01-01 00:45:00.000000Z
"SEN-0019",9.15,288.789,2026-01-01 01:00:00.000000Z
"SEN-0019",6.897,288.109,2026-01-01 01:15:00.000000Z
"SEN-0019",5.05,291.966,2026-01-01 01:30:00.000000Z
"SEN-0019",7.6,254.054,2026-01-01 01:45:00.000000Z
"SEN-0019",7.206,266.377,2026-01-01 02:00:00.000000Z
"SEN-0019",6.483,288.884,2026-01-01 02:15:00.000000Z
"SEN-0019",9.095,266.186,2026-01-01 02:30:00.000000Z
"SEN-0019",6.934,286.255,2026-01-01 02:45:00.000000Z
"SEN-0019",7.95,267.646,2026-01-01 03:00:00.000000Z
"SEN-0019",9.41,317.356,2026-01-01 03:15:00.000000Z
"SEN-0019",7.561,269.751,2026-01-01 03:30:00.000000Z
"SEN-0019",7.983,275.153,2026-01-01 03:45:00.000000Z
"SEN-0019",8.49,320.214,2026-01-01 04:00:00.000000Z
"SEN-0019",6.976,322.589,2026-01-01 04:15:00.000000Z
"SEN-0019",9.444,309.905,2026-01-01 04:30:00.000000Z
"SEN-0019",9.167,297.956,2026-01-01 04:45:00.000000Z
"SEN-0019",9.462,322.339,2026-01-01 05:00:00.000000Z
"SEN-0019",3.415,322.244,2026-01-01 05:15:00.000000Z
"SEN-0019",8.167,313.087,2026-01-01 05:30:00.000000Z
"SEN-0019",8.68,321.976,2026-01-01 05:45:00.000000Z
"SEN-0019",10.725,324.362,2026-01-01 06:00:00.000000Z
"SEN-0019",6.546,325.189,2026-01-01 06:15:00.000000Z
"SEN-0019",13.408,391.479,2026-01-01 06:30:00.000000Z
"SEN-0019",0.791,331.856,2026-01-01 06:45:00.000000Z
"SEN-0019",6.612,342.184,2026-01-01 07:00:00.000000Z
"SEN-0019",8.832,362.199,2026-01-01 07:15:00.000000Z
"SEN-0019",3.243,376.811,2026-01-01 07:30:00.000000Z
"SEN-0019",11.842,412.549,2026-01-01 07:45:00.000000Z
"SEN-0019",10.38,388.161,2026-01-01 08:00:00.000000Z
"SEN-0019",12.892,422.644,2026-01-01 08:15:00.000000Z
"SEN-0019",10.903,423.708,2026-01-01 08:30:00.000000Z
"SEN-0019",8.882,469.684,2026-01-01 08:45:00.000000Z
"SEN-0019",14.416,436.781,2026-01-01 09:00:00.000000Z
"SEN-0019",8.505,430.732,2026-01-01 09:15:00.000000Z
"SEN-0019",11.512,419.141,2026-01-01 09:30:00.000000Z
"SEN-0019",9.726,463.452,2026-01-01 09:45:00.000000Z
"SEN-0019",9.846,462.483,2026-01-01 10:00:00.000000Z
"SEN-0019",11.86,490.744,2026-01-01 10:15:00.000000Z
"SEN-0019",16.092,455.814,2026-01-01 10:30:00.000000Z
"SEN-0019",12.383,479.675,2026-01-01 10:45:00.000000Z
"SEN-0019",14.274,472.997,2026-01-01 11:00:00.000000Z
"SEN-0019",9.12,506.289,2026-01-01 11:15:00.000000Z
"SEN-0019",10.942,491.621,2026-01-01 11:30:00.000000Z
"SEN-0019",11.02,486.157,2026-01-01 11:45:00.000000Z
"SEN-0019",12.77,490.268,2026-01-01 12:00:00.000000Z
"SEN-0019",12.776,485.302,2026-01-01 12:15:00.000000Z
"SEN-0019",11.839,503.702,2026-01-01 12:30:00.000000Z
"SEN-0019",18.786,534.744,2026-01-01 12:45:00.000000Z
"SEN-0019",11.095,513.81,2026-01-01 13:00:00.000000Z
"SEN-0019",15.349,512.017,2026-01-01 13:15:00.000000Z
"SEN-0019",13.947,514.882,2026-01-01 13:30:00.000000Z
"SEN-0019",12.277,508.336,2026-01-01 13:45:00.000000Z
"SEN-0019",14.882,479.541,2026-01-01 14:00:00.000000Z
"SEN-0019",15.168,537.644,2026-01-01 14:15:00.000000Z
"SEN-0019",11.449,539.303,2026-01-01 14:30:00.000000Z
"SEN-0019",17.118,527.502,2026-01-01 14:45:00.000000Z
"SEN-0019",15.822,483.901,2026-01-01 15:00:00.000000Z
"SEN-0019",15.335,495.413,2026-01-01 15:15:00.000000Z
"SEN-0019",13.961,501.358,2026-01-01 15:30:00.000000Z
"SEN-0019",13.689,500.05,2026-01-01 15:45:00.000000Z
"SEN-0019",15.858,489.407,2026-01-01 16:00:00.000000Z
"SEN-0019",14.03,506.428,2026-01-01 16:15:00.000000Z
"SEN-0019",11.253,511.217,2026-01-01 16:30:00.000000Z
"SEN-0019",10.975,503.668,2026-01-01 16:45:00.000000Z
"SEN-0019",12.585,490.018,2026-01-01 17:00:00.000000Z
"SEN-0019",10.957,463.573,2026-01-01 17:15:00.000000Z
"SEN-0019",12.372,434.323,2026-01-01 17:30:00.000000Z
"SEN-0019",14.086,472.414,2026-01-01 17:45:00.000000Z
"SEN-0019",15.017,464.126,2026-01-01 18:00:00.000000Z
"SEN-0019",14.172,442.793,2026-01-01 18:15:00.000000Z
"SEN-0019",10.121,436.555,2026-01-01 18:30:00.000000Z
"SEN-0019",12.109,427.825,2026-01-01 18:45:00.000000Z
"SEN-0019",14.838,432.701,2026-01-01 19:00:00.000000Z
"SEN-0019",8.61,406.654,2026-01-01 19:15:00.000000Z
"SEN-0019",10.41,409.91,2026-01-01 19:30:00.000000Z
"SEN-0019",6.556,373.335,2026-01-01 19:45:00.000000Z
"SEN-0019",13.699,387.518,2026-01-01 20:00:00.000000Z
"SEN-0019",11.848,405.502,2026-01-01 20:15:00.000000Z
"SEN-0019",10.794,384.083,2026-01-01 20:30:00.000000Z
"SEN-0019",10.575,383.331,2026-01-01 20:45:00.000000Z
"SEN-0019",7.407,353.214,2026-01-01 21:00:00.000000Z
"SEN-0019",10.803,372.033,2026-01-01 21:15:00.000000Z
"SEN-0019",8.248,372.573,2026-01-01 21:30:00.000000Z
"SEN-0019",6.924,327.6,2026-01-01 21:45:00.000000Z
"SEN-0019",8.282,328.491,2026-01-01 22:00:00.000000Z
"SEN-0019",9.01,319.159,2026-01-01 22:15:00.000000Z
"SEN-0019",8.726,356.865,2026-01-01 22:30:00.000000Z
"SEN-0019",6.267,322.817,2026-01-01 22:45:00.000000Z
"SEN-0019",10.469,319.523,2026-01-01 23:00:00.000000Z
"SEN-0019",4.593,311.116,2026-01-01 23:15:00.000000Z
"SEN-0019",6.288,276.505,2026-01-01 23:30:00.000000Z
"SEN-0019",7.167,305.238,2026-01-01 23:45:00.000000Z
"SEN-0020",5.057,358.543,2026-01-01 00:00:00.000000Z
"SEN-0020",7.114,328.116,2026-01-01 00:15:00.000000Z
"SEN-0020",8.443,333.56,2026-01-01 00:30:00.000000Z
"SEN-0020",4.017,309.713,2026-01-01 00:45:00.000000Z
"SEN-0020",4.745,328.418,2026-01-01 01:00:00.000000Z
"SEN-0020",4.111,352.32,2026-01-01 01:15:00.000000Z
"SEN-0020",3.159,314.228,2026-01-01 01:30:00.000000Z
"SEN-0020",10.053,340.414,2026-01-01 01:45:00.000000Z
"SEN-0020",4.826,310.99,2026-01-01 02:00:00.000000Z
"SEN-0020",7.304,338.113,2026-01-01 02:15:00.000000Z
"SEN-0020",3.63,359.184,2026-01-01 02:30:00.000000Z
"SEN-0020",10.245,340.89,2026-01-01 02:45:00.000000Z
"SEN-0020",7.932,334.598,2026-01-01 03:00:00.000000Z
"SEN-0020",6.192,305.423,2026-01-01 03:15:00.000000Z
"SEN-0020",5.434,336.346,2026-01-01 03:30:00.000000Z
"SEN-0020",5.352,306.924,2026-01-01 03:45:00.000000Z
"SEN-0020",6.599,344.201,2026-01-01 04:00:00.000000Z
"SEN-0020",4.646,313.407,2026-01-01 04:15:00.000000Z
"SEN-0020",7.74,360.463,2026-01-01 04:30:00.000000Z
"SEN-0020",8.781,381.183,2026-01-01 04:45:00.000000Z
"SEN-0020",3.428,339.213,2026-01-01 05:00:00.000000Z
"SEN-0020",8.804,329.34,2026-01-01 05:15:00.000000Z
"SEN-0020",9.336,347.174,2026-01-01 05:30:00.000000Z
"SEN-0020",3.195,390.338,2026-01-01 05:45:00.000000Z
"SEN-0020",8.247,346.377,2026-01-01 06:00:00.000000Z
"SEN-0020",4.031,394.659,2026-01-01 06:15:00.000000Z
"SEN-0020",9.311,394.102,2026-01-01 06:30:00.000000Z
"SEN-0020",6.264,380.494,2026-01-01 06:45:00.000000Z
"SEN-0020",10.161,403.116,2026-01-01 07:00:00.000000Z
"SEN-0020",7.548,431.676,2026-01-01 07:15:00.000000Z
"SEN-0020",7.218,441.446,2026-01-01 07:30:00.000000Z
"SEN-0020",12.158,469.628,2026-01-01 07:45:00.000000Z
"SEN-0020",10.787,468.094,2026-01-01 08:00:00.000000Z
"SEN-0020",9.941,480.14,2026-01-01 08:15:00.000000Z
"SEN-0020",7.162,474.163,2026-01-01 08:30:00.000000Z
"SEN-0020",6.733,491.514,2026-01-01 08:45:00.000000Z
"SEN-0020",10.151,513.423,2026-01-01 09:00:00.000000Z
"SEN-0020",11.301,492.217,2026-01-01 09:15:00.000000Z
"SEN-0020",10.239,490.501,2026-01-01 09:30:00.000000Z
"SEN-0020",12.084,499.123,2026-01-01 09:45:00.000000Z
"SEN-0020",11.651,517.498,2026-01-01 10:00:00.000000Z
"SEN-0020",14.436,535.049,2026-01-01 10:15:00.000000Z
"SEN-0020",9.514,518.405,2026-01-01 10:30:00.000000Z
"SEN-0020",8.055,529.762,2026-01-01 10:45:00.000000Z
"SEN-0020",12.653,574.401,2026-01-01 11:00:00.000000Z
"SEN-0020",10.12,547.354,2026-01-01 11:15:00.000000Z
"SEN-0020",6.455,569.006,2026-01-01 11:30:00.000000Z
"SEN-0020",11.11,582.114,2026-01-01 11:45:00.000000Z
"SEN-0020",11.212,562.415,2026-01-01 12:00:00.000000Z
"SEN-0020",6.113,550.943,2026-01-01 12:15:00.000000Z
"SEN-0020",13.624,591.36,2026-01-01 12:30:00.000000Z
"SEN-0020",10.92,599.793,2026-01-01 12:45:00.000000Z
"SEN-0020",10.479,580.016,2026-01-01 13:00:00.000000Z
"SEN-0020",12.083,604.569,2026-01-01 13:15:00.000000Z
"SEN-0020",14.354,617.528,2026-01-01 13:30:00.000000Z
"SEN-0020",9.559,596.412,2026-01-01 13:45:00.000000Z
"SEN-0020",13.006,604.685,2026-01-01 14:00:00.000000Z
"SEN-0020",13.393,597.133,2026-01-01 14:15:00.000000Z
"SEN-0020",14.115,576.832,2026-01-01 14:30:00.000000Z
"SEN-0020",8.921,552.325,2026-01-01 14:45:00.000000Z
"SEN-0020",11.844,591.373,2026-01-01 15:00:00.000000Z
"SEN-0020",7.512,594.434,2026-01-01 15:15:00.000000Z
"SEN-0020",11.04,579.914,2026-01-01 15:30:00.000000Z
"SEN-0020",12.649,569.695,2026-01-01 15:45:00.000000Z
"SEN-0020",8.399,618.105,2026-01-01 16:00:00.000000Z
"SEN-0020",10.98,597.541,2026-01-01 16:15:00.000000Z
"SEN-0020",11.097,584.724,2026-01-01 16:30:00.000000Z
"SEN-0020",8.018,559.977,2026-01-01 16:45:00.000000Z
"SEN-0020",11.689,555.525,2026-01-01 17:00:00.000000Z
"SEN-0020",8.843,537.234,2026-01-01 17:15:00.000000Z
"SEN-0020",8.726,549.398,2026-01-01 17:30:00.000000Z
"SEN-0020",12.076,528.683,2026-01-01 17:45:00.000000Z
"SEN-0020",8.505,534.778,2026-01-01 18:00:00.000000Z
"SEN-0020",10.292,538.839,2026-01-01 18:15:00.000000Z
"SEN-0020",5.651,475.933,2026-01-01 18:30:00.000000Z
"SEN-0020",9.661,504.396,2026-01-01 18:45:00.000000Z
"SEN-0020",11.415,503.805,2026-01-01 19:00:00.000000Z
"SEN-0020",10.858,490.158,2026-01-01 19:15:00.000000Z
"SEN-0020",7.139,486.426,2026-01-01 19:30:00.000000Z
"SEN-0020",9.984,510.033,2026-01-01 19:45:00.000000Z
"SEN-0020",9.777,466.701,2026-01-01 20:00:00.000000Z
"SEN-0020",9.493,483.378,2026-01-01 20:15:00.000000Z
"SEN-0020",7.402,442.64,2026-01-01 20:30:00.000000Z
"SEN-0020",10.454,414.53,2026-01-01 20:45:00.000000Z
"SEN-0020",10.95,456.871,2026-01-01 21:00:00.000000Z
"SEN-0020",5.863,457.751,2026-01-01 21:15:00.000000Z
"SEN-0020",9.093,415.199,2026-01-01 21:30:00.000000Z
"SEN-0020",6.75,391.1,2026-01-01 21:45:00.000000Z
"SEN-0020",8.25,393.424,2026-01-01 22:00:00.000000Z
"SEN-0020",9.276,415.352,2026-01-01 22:15:00.000000Z
"SEN-0020",2.528,356.477,2026-01-01 22:30:00.000000Z
"SEN-0020",7.984,348.281,2026-01-01 22:45:00.000000Z
"SEN-0020",10.179,334.62,2026-01-01 23:00:00.000000Z
"SEN-0020",4.368,370.943,2026-01-01 23:15:00.000000Z
"SEN-0020",3.081,376.277,2026-01-01 23:30:00.000000Z
"SEN-0020",5.842,377.285,2026-01-01 23:45:00.000000Z
"SEN-0021",25.594,274.559,2026-01-01 00:00:00.000000Z
"SEN-0021",24.59,335.332,2026-01-01 00:15:00.000000Z
"SEN-0021",23.233,352.148,2026-01-01 00:30:00.000000Z
"SEN-0021",17.949,307.296,2026-01-01 00:45:00.000000Z
"SEN-0021",24.901,321.559,2026-01-01 01:00:00.000000Z
"SEN-0021",26.729,310.821,2026-01-01 01:15:00.000000Z
"SEN-0021",23.299,297.062,2026-01-01 01:30:00.000000Z
"SEN-0021",24.432,319.329,2026-01-01 01:45:00.000000Z
"SEN-0021",22.062,329.958,2026-01-01 02:00:00.000000Z
"SEN-0021",23.033,323.168,2026-01-01 02:15:00.000000Z
"SEN-0021",27.35,288.77,2026-01-01 02:30:00.000000Z
"SEN-0021",26.294,313.326,2026-01-01 02:45:00.000000Z
"SEN-0021",23.482,297.874,2026-01-01 03:00:00.000000Z
"SEN-0021",22.911,314.53,2026-01-01 03:15:00.000000Z
"SEN-0021",25.075,314.716,2026-01-01 03:30:00.000000Z
"SEN-0021",26.11,330.731,2026-01-01 03:45:00.000000Z
"SEN-0021",24.795,345.81,2026-01-01 04:00:00.000000Z
"SEN-0021",26.383,336.605,2026-01-01 04:15:00.000000Z
"SEN-0021",26.807,336.309,2026-01-01 04:30:00.000000Z
"SEN-0021",24.662,340.6,2026-01-01 04:45:00.000000Z
"SEN-0021",24.63,336.813,2026-01-01 05:00:00.000000Z
"SEN-0021",25.746,336.249,2026-01-01 05:15:00.000000Z
"SEN-0021",30.973,364.792,2026-01-01 05:30:00.000000Z
"SEN-0021",26.731,370.884,2026-01-01 05:45:00.000000Z
"SEN-0021",28.326,364.071,2026-01-01 06:00:00.000000Z
"SEN-0021",28.72,405.356,2026-01-01 06:15:00.000000Z
"SEN-0021",24.778,409.63,2026-01-01 06:30:00.000000Z
"SEN-0021",32.104,403.862,2026-01-01 06:45:00.000000Z
"SEN-0021",32.603,403.257,2026-01-01 07:00:00.000000Z
"SEN-0021",29.87,416.276,2026-01-01 07:15:00.000000Z
"SEN-0021",32.298,427.015,2026-01-01 07:30:00.000000Z
"SEN-0021",32.855,435.027,2026-01-01 07:45:00.000000Z
"SEN-0021",37.502,415.599,2026-01-01 08:00:00.000000Z
"SEN-0021",30.324,454.647,2026-01-01 08:15:00.000000Z
"SEN-0021",31.898,488.571,2026-01-01 08:30:00.000000Z
"SEN-0021",36.398,458.135,2026-01-01 08:45:00.000000Z
"SEN-0021",33.251,478.824,2026-01-01 09:00:00.000000Z
"SEN-0021",35.414,487.3,2026-01-01 09:15:00.000000Z
